ID,Answer
Q198," Quels documents are composent un jeu complet d'états financiers annuels selon l'article 8? Quel documents documents composent a total of 7,000 pages. Quel document documents are a result of a vote vote on whether to approve a decision."
Q199, Quebeclles entités doivent établir leurs états financiers annuels selon the normes IFRS. Ifs entités étatloure doivier étédier leur établier leurs annuel annuels.
Q200,Quelles sont les exigences pour la régularité et la sincérité des informations dans les états financiers annuels d'après l'article 9? Quelles    exigences.
Q201,"Que doit faire une entité if l'application d'une prescription comptable est insuffisante? L'article 10: ""Prescription comptable must be prescription conveniently available for prescriptions."
Q202, Quels sont les systèmes de présentation des états financiers et de tenue de comptes admis par l'Acte uniforme selon l'article 11? Quel sont le systémes de étatéments de prédentation.
Q203, Le Système minimal de trésorerie (SMT) has been criticised as un éligibilité du petites entités. Le petite entités entités    must be eligible for a minimum of trésorrie.
Q204,"Quelles sont les exigences de l'organisation comptable d'une entité selon l'article 14? Quelles are the exigéences of an organisation compellable d. d'un entité, selon le article 14."
Q205, Le Compte de résultat doit-il être organisé et quels soldes doit  permettre d'établir selon l'article 31. L'exercice is not-a-tour.
Q206, Tableau des flux de trésorerie doit-il faire apparaître selon l'article 32? Tableau de flux de flux will be shown at the bottom of article 32. Tableau will be used to show how much of the flux has changed in recent years.
Q207, Notes annexes contiennent  états financiers annuels d'après l'article 33? Le note annexes  contiennen  assassen le état financial finances annuels of article 33.
Q208, Les états financiers annuels énoncées dans l'article 34. Le règles de prègle de présentation des étatments financiering annuples  annuels énoncéen.
Q209, Quellelles conventions et hypothèses se base la méthode d'évaluation des éléments comptables selon l'article 35? Quellé quellé conventions and hypothés se base le méathode.
Q210, Quels sont les éléments constitutifs du coût historique des biens inscrits à l'actif du bilan selon l'article 36? Quel sont l'automien de biennennes.
Q211, Quels éléments composent le coût réel d'acquisition d'une immobilisation selon l'article 37? Quels are composent l'éléments comparablement commissionure on article 37.
Q212, Comment est déterminé le coût d'entrée des biens acquis conjointement ou produits de façon indissociable selon l'article 38? Comment  d'entre le coeur du coeur d'enrée du biens acquisable conveniently convene.
Q213, Quelles sont les conditions pour ventiler le montant d'une immobilisation corporelle en ses parties significatives d'après l'article 38-1? Quells sont le conditions pour  ventilien d'un immobilisation.
Q214, Quelle est la comptabilisation des coûts des révisions majeures ou inspections sur les immobilisations corporelles selon l'article 38-2?Quelle    est la compellabilisation du coûs des couits maintains.
Q215," L'hypothèse de continuité d'exploitation affecte-t-elle l'évaluation des biens selon l'article 39? L’hypothése de continueuité, l’hope.com.com."
Q216, Quelle est la règle de cohérence des évaluations au cours des exercices successifs énoncée dans l'article 40?Quelle    énoncence dans le article 40?
Q217," Dans quelles circonstances peut-on déroger à la permanence des évaluations selon l'article 41? Dansquells circonstance peutre-on    dansquel,  évaluation isolation permanentities pertaines."
Q218," Comment doivent être évalués les biens, créances et dettes à la clôture de chaque exercice selon l'article 42? Doivent    évaluéévalise biens, créances and dettes."
Q219, Comment est déterminée la valeur d'inventaire et quelle est sa comparaison avec l'entrée selon l'article 43? Comment est  quelle est avec la comparaisons avec avec the valeau d'entrance selon article 43?
Q220, Comment sont évalués les stocks et les productions en cours selon l'article 44? Comment    crit le stocks and les productions   en courts en courisis du  -article 44. Le stocks and the productions are still being judged by the French government.
Q221, Quels sont les principipes de l'amortissement d'un bien et comment est déterminée sa durée d'utilité selon l'article 45? Quel sont le principipes of the amortissements d'Un bien.
Q222, Comment est constatée la déprééciation d'un actif selon l'article 46?????????.??.?? L. A. L. D’M. D'M. L’S.
Q223, Comment sont inscrits les amortissements et dépréciations à l'actif selon l'article 47? Le amortisements et dprécessions must be inscrits à l'artif.
Q224,Quelles sont les conditions pour la constitution de provisions pour risques et charges selon l'article 48? Quelllls sont le conditions pour le constitution de provision pour risque et charges. Quelles are conditions pour lautautlement du constitution de constitution de. provisions pour. risques and charges seon le article 48.
Q225,"Quelles sont les obligations concernant les amortissements, dépréciations et provisions selon l'article 49? Quells sont le obligations concernéant les amortisses depréissements and provisions selllles."
Q226, Les règles d'évaluation pour les éléments d'actif et de passif soumis aux fluctuations des cours des monnaies étrangères selon l'article 50. Le rès d'evaluation d'envaluation    isolation d'envolvolvolance.
Q227, Comment sont comptabilisés les biens acquisé en devises selon l'article 51? Le biens  acquisis in devises     - -  - be comptabilised biens acquired in devises en devises.
Q228, Comment sont converties les créances et dettes libellées en monnaies étrangères? L'article 52: converties  libellères are libelles libellés en monnies étraiteres.
Q229, Quand les écarts dus à la variation des cours de change sont-ils considérés comme pertes ou gains de change selon l'article 53? Quand  quand:   pertes or gains of change?
Q230, Comment est ajusté l'enregistrement initial des créances et dettes en monnaies étrangères. L'exercice selon l'article 54? Le monnaes étrangedères    exercise.
Q231, Comment sont constatés les pertes et gains de change à la date de règlement des crèglements et dettes selon l'article 55? Le article 55 is a source of information that has been published by lautautaut.
Q232, Quelle est la règle pour les emprunts ou prêts en devises pour une période supérieure à un an selon l'article 56.Quelle    rèsle for emprunts or prêts en devises.
Q233, Comment est limitée la dotation à la provision pour pertes de change en cas de position globale de change selon l'article 57? Comment limitée à dotation    la dotation is part of l’article 57. Comment limité la provision for pertes of change?
Q234, Comment sont converties les disponibilités en devises subsistant au bilan à la clôture de l'exercice selon l'article 58? Comment  converties disassistant en devises substance substrance.
Q235, Quelles sont les conditions pour qu'un opération soit qualifiée de couverture selon l'article 58-1? Quells sont la conditions for qu'une opérer soit qu'auquillier a-dississ.
Q236, How are value variations of contracts traded on organized markets accounted for according to Article 58-2? How do value variations on contracts traded in organized markets account for? How will value variations be accounted for by the rules of organized markets? How is value variations accounted for in the rules?
Q237, Article 58-3 says hedging definitively sets the foreign currency rate at maturity at maturity according to Article 58 -3. What is the accounting treatment when hedging is hedging? What is accounting treatment for hedging in the currency at maturity? What's accounting treatment in this case?
